setName,cardNumber,cardName,rarity,pullRate,costPerPull,specificCardPullRate,isChase,isPromo,isPokemon,pokemonPopularity,priceOnRelease,ebaySoldVolumeFrom2026,ebay_listingCount,ebay_listingCount7d,ebay_listingCount30d,ebay_listingCount90d,ebay_medianPrice,ebay_meanPrice,ebay_minPrice,ebay_maxPrice,ebay_priceStdDev,ebay_priceP10,ebay_priceP25,ebay_priceP50,ebay_priceP75,ebay_priceP90,ebay_medianPrice7d,ebay_medianPrice30d,ebay_medianPrice90d,ebay_listingVelocity7d,ebay_listingVelocity30d,ebay_listingVelocity90d,ebay_recentListingRatio7d,ebay_recentListingRatio30d,ebay_recentListingRatio90d,ebay_medianListingAgeDays,ebay_meanListingAgeDays,ebay_marketIndex,ebay_marketStatus,ebay_mic_liquidityScore,ebay_mic_momentumScore,ebay_mic_stabilityScore,ebay_mic_freshnessScore
Twilight Masquerade,077,Iron Thorns ex,Double Rare,0.16666666666666666,738.3599999999999,0.011904761904761904,False,False,True,0.44299999999999995,0.6,2,947,46,241,526,1.99,2.1335,0.72,4.0,0.7054,1.1,1.7,1.99,2.5,2.99,1.995,1.99,1.99,6.5714,8.0333,5.8444,0.0486,0.2545,0.5554,75.6611,128.9807,59.88,Stable,87.75,50.25,66.94,25.45
Twilight Masquerade,094,Scream Tail ex,Double Rare,0.16666666666666666,738.3599999999999,0.011904761904761904,False,False,True,0.505,0.65,0,955,56,232,503,1.99,2.0131,0.72,3.98,0.6384,1.0,1.5,1.99,2.49,2.99,1.99,1.99,1.99,8.0,7.7333,5.5889,0.0586,0.2429,0.5267,82.4219,167.0157,59.37,Stable,86.19,50.0,68.29,24.29
Twilight Masquerade,106,Greninja ex,Double Rare,0.16666666666666666,738.3599999999999,0.011904761904761904,False,False,True,0.72,0.99,8,715,67,256,532,4.5,4.838,1.0,9.86,1.922,2.658,3.49,4.5,5.99,7.99,3.99,3.99,4.99,9.5714,8.5333,5.9111,0.0937,0.358,0.7441,46.464,149.8632,55.01,Stable,89.37,29.96,60.27,35.8
Twilight Masquerade,112,Cornerstone Mask Ogerpon ex,Double Rare,0.16666666666666666,738.3599999999999,0.011904761904761904,False,False,True,0.562,0.8,2,943,53,243,517,2.19,2.2792,0.72,4.49,0.7079,1.258,1.89,2.19,2.95,2.998,1.99,2.0,2.0,7.5714,8.1,5.7444,0.0562,0.2577,0.5483,75.6611,149.5194,60.07,Rising,87.61,49.5,68.94,25.77
Twilight Masquerade,130,Dragapult ex,Double Rare,0.16666666666666666,738.3599999999999,0.011904761904761904,False,False,True,0.6859999999999999,1.58,2,935,59,233,508,2.97,2.9554,0.99,5.95,1.0341,1.784,2.0,2.97,3.59,4.49,3.26,2.99,2.855,8.4286,7.7667,5.6444,0.0631,0.2492,0.5433,76.896,135.8636,63.2,Rising,86.54,64.19,65.01,24.92
Twilight Masquerade,134,Blissey ex,Double Rare,0.16666666666666666,738.3599999999999,0.011904761904761904,False,False,True,0.551,0.74,0,929,55,241,527,1.99,2.0945,0.72,4.0,0.6736,1.1,1.7,1.99,2.49,2.99,1.99,1.99,1.99,7.8571,8.0333,5.8556,0.0592,0.2594,0.5673,72.4868,133.5008,60.09,Rising,87.79,50.0,67.84,25.94
Twilight Masquerade,141,Bloodmoon Ursaluna ex,Double Rare,0.16666666666666666,738.3599999999999,0.011904761904761904,False,False,True,0.522,2.22,0,912,53,250,506,2.49,2.5297,0.99,4.95,0.7812,1.652,1.99,2.49,2.99,3.686,1.99,1.99,2.155,7.5714,8.3333,5.6222,0.0581,0.2741,0.5548,75.6544,144.1741,58.36,Stable,87.84,42.34,69.12,27.41
Twilight Masquerade,152,Hyper Aroma,ACE SPEC Rare,0.05,1054.8,0.008333333333333333,False,False,False,0.0,0.49,0,921,49,216,474,1.99,1.8639,0.73,3.95,0.5924,1.0,1.45,1.99,2.04,2.69,1.99,1.99,1.99,7.0,7.2,5.2667,0.0532,0.2345,0.5147,87.504,170.4551,58.47,Stable,83.8,50.0,68.22,23.45
Twilight Masquerade,162,Scoop Up Cyclone,ACE SPEC Rare,0.05,1054.8,0.008333333333333333,False,False,False,0.0,0.34,0,937,38,199,452,1.99,1.9644,0.72,3.95,0.6573,1.0,1.49,1.99,2.49,2.99,1.99,1.99,1.99,5.4286,6.6333,5.0222,0.0406,0.2124,0.4824,94.852,185.5104,57.13,Stable,81.93,50.0,66.54,21.24
Twilight Masquerade,163,Secret Box,ACE SPEC Rare,0.05,1054.8,0.008333333333333333,False,False,False,0.0,17.67,2,905,73,239,489,8.99,9.5039,4.54,18.0,2.8609,6.25,7.39,8.99,10.99,14.0,6.99,7.17,7.99,10.4286,7.9667,5.4333,0.0807,0.2641,0.5403,76.4239,100.2468,56.31,Stable,86.01,37.48,69.9,26.41
Twilight Masquerade,164,Survival Brace,ACE SPEC Rare,0.05,1054.8,0.008333333333333333,False,False,False,0.0,0.42,0,918,31,168,420,1.99,1.9164,0.72,3.98,0.637,1.0,1.49,1.99,2.25,2.99,1.99,1.99,1.99,4.4286,5.6,4.6667,0.0338,0.183,0.4575,103.4582,202.2463,55.08,Stable,76.91,50.0,66.76,18.3
Twilight Masquerade,165,Unfair Stamp,ACE SPEC Rare,0.05,1054.8,0.008333333333333333,False,False,False,0.0,1.97,4,765,84,283,609,14.0,14.6969,7.5,28.79,3.4499,10.99,12.0,14.0,16.5,19.798,12.0,12.99,13.71,12.0,9.4333,6.7667,0.1098,0.3699,0.7961,46.4972,65.1025,62.22,Rising,94.18,37.53,76.53,36.99
Twilight Masquerade,167,Legacy Energy,ACE SPEC Rare,0.05,1054.8,0.008333333333333333,False,False,False,0.0,0.85,0,528,52,188,340,4.99,4.9746,0.99,10.0,1.6288,3.0,3.99,4.99,5.99,6.99,4.99,5.205,5.0,7.4286,6.2667,3.7778,0.0985,0.3561,0.6439,54.1652,175.1528,57.96,Stable,74.81,49.8,67.26,35.61
Twilight Masquerade,168,Pinsir,Illustration Rare,0.07692307692307693,2399.6699999999996,0.003663003663003663,False,False,True,0.429,8.27,19,224,33,105,173,19.99,20.3583,5.95,39.0,5.6736,14.99,16.9975,19.99,22.0,29.99,17.99,18.13,19.49,4.7143,3.5,1.9222,0.1473,0.4688,0.7723,34.7545,92.9849,52.88,Stable,54.63,42.3,72.13,46.88
Twilight Masquerade,169,Sunflora,Illustration Rare,0.07692307692307693,2399.6699999999996,0.003663003663003663,False,False,True,0.41100000000000003,4.72,9,271,21,89,166,10.0,10.3108,4.5,20.0,3.1245,6.0,8.495,10.0,11.955,14.08,9.99,10.5,10.445,3.0,2.9667,1.8444,0.0775,0.3284,0.6125,55.6974,140.1367,49.67,Stable,51.55,45.64,69.7,32.84
Twilight Masquerade,170,Dipplin,Illustration Rare,0.07692307692307693,2399.6699999999996,0.003663003663003663,False,False,True,0.525,5.13,7,306,28,125,235,14.85,14.9325,6.0,29.0,4.1976,10.0,12.0275,14.85,16.325,20.0,13.84,14.5,14.66,4.0,4.1667,2.6111,0.0915,0.4085,0.768,45.5608,91.738,54.64,Stable,62.55,44.41,71.89,40.85
Twilight Masquerade,171,Poltchageist,Illustration Rare,0.07692307692307693,2399.6699999999996,0.003663003663003663,False,False,True,0.4,2.89,6,324,29,98,202,6.125,6.6071,0.73,12.99,2.027,4.38,5.0,6.125,7.99,9.231,6.15,6.215,6.495,4.1429,3.2667,2.2444,0.0895,0.3025,0.6235,61.6996,154.2631,49.96,Stable,55.45,44.69,69.32,30.25
Twilight Masquerade,172,Torkoal,Illustration Rare,0.07692307692307693,2399.6699999999996,0.003663003663003663,False,False,True,0.507,3.62,11,291,28,108,209,7.5,7.5617,1.0,15.0,2.3046,5.0,5.99,7.5,8.99,10.0,7.99,7.99,7.99,4.0,3.6,2.3222,0.0962,0.3711,0.7182,44.403,120.9096,53.72,Stable,57.99,50.0,69.52,37.11
Twilight Masquerade,173,Infernape,Illustration Rare,0.07692307692307693,2399.6699999999996,0.003663003663003663,False,False,True,0.594,11.31,27,337,33,131,235,16.0,17.8482,3.0,35.0,5.497,12.644,14.99,16.0,19.99,27.104,15.8,15.99,16.0,4.7143,4.3667,2.6111,0.0979,0.3887,0.6973,49.8312,108.6701,55.24,Stable,63.33,48.75,69.2,38.87
Twilight Masquerade,174,Froslass,Illustration Rare,0.07692307692307693,2399.6699999999996,0.003663003663003663,False,False,True,0.655,6.58,15,333,26,92,205,10.0,10.9302,1.1,21.75,3.2691,7.99,8.99,10.0,12.0,15.0,9.99,10.0,10.0,3.7143,3.0667,2.2778,0.0781,0.2763,0.6156,65.4156,121.6727,51.03,Stable,55.07,49.9,70.09,27.63
Twilight Masquerade,175,Phione,Illustration Rare,0.07692307692307693,2399.6699999999996,0.003663003663003663,False,False,True,0.43700000000000006,5.74,21,180,22,76,137,14.64,14.922,1.5,29.69,4.5054,9.99,12.93,14.64,16.99,20.0,15.0,14.99,14.99,3.1429,2.5333,1.5222,0.1222,0.4222,0.7611,42.7405,93.0527,51.09,Stable,45.55,50.07,69.81,42.22
Twilight Masquerade,176,Cramorant,Illustration Rare,0.07692307692307693,2399.6699999999996,0.003663003663003663,False,False,True,0.44299999999999995,2.56,11,399,31,131,231,5.58,5.8685,1.79,10.99,1.8355,3.99,4.5,5.58,6.99,8.49,6.52,5.99,5.99,4.4286,4.3667,2.5667,0.0777,0.3283,0.5789,66.0522,156.8763,56.91,Stable,63.14,58.85,68.72,32.83
Twilight Masquerade,177,Heliolisk,Illustration Rare,0.07692307692307693,2399.6699999999996,0.003663003663003663,False,False,True,0.486,3.34,11,430,28,136,264,5.75,5.8952,1.9,11.98,1.7557,3.99,4.7925,5.75,6.99,8.0,5.365,5.99,5.99,4.0,4.5333,2.9333,0.0651,0.3163,0.614,65.0635,156.8267,51.95,Stable,65.7,39.57,70.22,31.63
Twilight Masquerade,178,Wattrel,Illustration Rare,0.07692307692307693,2399.6699999999996,0.003663003663003663,False,False,True,0.36700000000000005,2.73,9,368,45,133,235,5.995,6.3907,1.59,12.74,2.074,4.0,5.0,5.995,7.7025,8.99,6.0,6.49,6.49,6.4286,4.4333,2.6111,0.1223,0.3614,0.6386,51.7407,128.7646,52.54,Stable,63.56,42.45,67.55,36.14
Twilight Masquerade,179,Chimecho,Illustration Rare,0.07692307692307693,2399.6699999999996,0.003663003663003663,False,False,True,0.47100000000000003,2.85,4,489,30,124,292,5.99,6.0002,2.0,10.56,1.745,3.99,4.99,5.99,7.0,8.28,6.125,6.375,6.0,4.2857,4.1333,3.2444,0.0613,0.2536,0.5971,64.9499,148.7023,54.49,Stable,65.38,52.08,70.92,25.36
Twilight Masquerade,180,Enamorus,Illustration Rare,0.07692307692307693,2399.6699999999996,0.003663003663003663,False,False,True,0.263,3.96,9,230,14,65,135,7.98,8.0907,3.99,15.99,2.148,5.99,6.735,7.98,9.295,10.22,7.99,7.99,7.99,2.0,2.1667,1.5,0.0609,0.2826,0.587,68.6909,133.2912,47.95,Stable,42.04,50.0,73.45,28.26
Twilight Masquerade,181,Hisuian Growlithe,Illustration Rare,0.07692307692307693,2399.6699999999996,0.003663003663003663,False,False,True,0.635,14.83,42,223,46,118,198,34.08,35.5555,12.0,70.0,8.8458,27.26,29.99,34.08,38.51,45.0,32.245,32.0,33.98,6.5714,3.9333,2.2,0.2063,0.5291,0.8879,28.7894,56.6971,56.65,Stable,58.58,44.89,75.12,52.91
Twilight Masquerade,182,Probopass,Illustration Rare,0.07692307692307693,2399.6699999999996,0.003663003663003663,False,False,True,0.32299999999999995,2.93,7,372,40,136,240,5.99,6.0578,0.99,12.0,1.7456,4.0,4.99,5.99,6.99,8.0,5.625,5.975,5.99,5.7143,4.5333,2.6667,0.1075,0.3656,0.6452,56.6214,137.8519,54.07,Stable,64.51,43.91,71.18,36.56
Twilight Masquerade,183,Timburr,Illustration Rare,0.07692307692307693,2399.6699999999996,0.003663003663003663,False,False,True,0.33,4.05,6,294,27,101,182,7.99,7.9337,3.0,15.2,2.1909,5.0,6.46,7.99,8.99,9.99,8.0,7.99,8.0,3.8571,3.3667,2.0222,0.0918,0.3435,0.619,61.1766,143.5597,52.68,Stable,54.45,50.0,72.38,34.35
Twilight Masquerade,184,Lairon,Illustration Rare,0.07692307692307693,2399.6699999999996,0.003663003663003663,False,False,True,0.512,3.85,8,336,32,120,212,7.0,7.3718,3.0,15.0,2.1231,5.0,5.99,7.0,8.225,10.0,6.99,6.99,7.0,4.5714,4.0,2.3556,0.0952,0.3571,0.631,56.6639,135.7792,54.4,Stable,60.2,49.86,71.2,35.71
Twilight Masquerade,185,Applin,Illustration Rare,0.07692307692307693,2399.6699999999996,0.003663003663003663,False,False,True,0.526,5.1,15,233,33,94,183,13.6,13.4853,3.59,25.0,3.5047,9.0,11.5,13.6,15.0,18.112,13.95,13.99,13.63,4.7143,3.1333,2.0333,0.1416,0.4034,0.7854,39.5554,91.6869,54.64,Stable,53.54,52.35,74.01,40.34
Twilight Masquerade,186,Tatsugiri,Illustration Rare,0.07692307692307693,2399.6699999999996,0.003663003663003663,False,False,True,0.513,18.5,20,263,23,94,179,25.0,28.0057,3.95,56.32,7.89,20.0,23.0,25.0,30.0,39.99,25.0,25.0,25.0,3.2857,3.1333,1.9889,0.0875,0.3574,0.6806,50.4359,106.6116,52.47,Stable,53.19,50.0,71.83,35.74
Twilight Masquerade,187,Chansey,Illustration Rare,0.07692307692307693,2399.6699999999996,0.003663003663003663,True,False,True,0.511,23.62,57,248,38,116,214,60.0,63.5057,2.0,123.77,19.9802,50.0,55.0,60.0,72.1275,87.579,55.99,59.31,60.0,5.4286,3.8667,2.3778,0.1532,0.4677,0.8629,32.3762,57.5139,53.95,Stable,59.63,43.32,68.54,46.77
Twilight Masquerade,188,Eevee,Illustration Rare,0.07692307692307693,2399.6699999999996,0.003663003663003663,True,False,True,0.768,52.31,74,288,50,133,213,100.0,107.4405,7.24,220.0,36.4453,85.0,94.9975,100.0,115.21,150.0,100.0,100.0,100.0,7.1429,4.4333,2.3667,0.1736,0.4618,0.7396,36.4373,101.6465,56.05,Stable,61.98,50.0,66.08,46.18
Twilight Masquerade,189,Sinistcha ex,Ultra Rare,0.06666666666666667,2768.85,0.0031746031746031746,False,False,True,0.405,1.21,3,647,23,137,297,2.98,2.9021,1.0,5.95,0.9648,1.886,2.0,2.98,3.5,4.08,2.99,2.95,2.81,3.2857,4.5667,3.3,0.0355,0.2117,0.459,102.2271,207.7056,54.72,Stable,67.37,56.41,66.76,21.17
Twilight Masquerade,190,Teal Mask Ogerpon ex,Ultra Rare,0.06666666666666667,2768.85,0.0031746031746031746,False,False,True,0.562,4.28,8,430,41,138,243,7.0,7.5411,2.9,15.0,2.2272,4.99,5.99,7.0,8.99,10.673,6.0,6.0,6.68,5.8571,4.6,2.7,0.0953,0.3209,0.5651,70.5869,190.8591,51.96,Stable,65.02,39.82,70.47,32.09
Twilight Masquerade,191,Magcargo ex,Ultra Rare,0.06666666666666667,2768.85,0.0031746031746031746,False,False,True,0.52,1.37,3,495,23,105,235,2.99,3.1176,0.99,6.0,1.06,1.99,2.235,2.99,3.9,4.728,2.99,2.99,2.99,3.2857,3.5,2.6111,0.0465,0.2121,0.4747,99.5178,208.6763,50.26,Stable,59.4,50.0,66.0,21.21
Twilight Masquerade,192,Hearthflame Mask Ogerpon ex,Ultra Rare,0.06666666666666667,2768.85,0.0031746031746031746,False,False,True,0.562,1.95,5,513,35,125,242,3.5,3.7048,1.78,7.51,1.0856,2.5,2.94,3.5,4.27,5.0,2.99,3.0,3.0,5.0,4.1667,2.6889,0.0682,0.2437,0.4717,101.7603,198.1202,52.86,Stable,63.17,49.67,70.7,24.37
Twilight Masquerade,193,Palafin ex,Ultra Rare,0.06666666666666667,2768.85,0.0031746031746031746,False,False,True,0.485,1.72,3,594,25,118,252,2.99,3.1504,0.99,6.0,1.0267,1.99,2.25,2.99,3.9175,4.57,3.0,2.99,2.99,3.5714,3.9333,2.8,0.0421,0.1987,0.4242,116.6115,207.2677,51.35,Stable,62.64,50.33,67.41,19.87
Twilight Masquerade,194,Wellspring Mask Ogerpon ex,Ultra Rare,0.06666666666666667,2768.85,0.0031746031746031746,False,False,True,0.562,2.83,4,415,24,107,228,4.99,5.2704,2.18,10.0,1.5734,3.75,4.0,4.99,5.99,7.14,5.325,5.0,4.99,3.4286,3.5667,2.5333,0.0578,0.2578,0.5494,75.6599,162.6829,54.0,Stable,59.33,56.71,70.15,25.78
Twilight Masquerade,195,Luxray ex,Ultra Rare,0.06666666666666667,2768.85,0.0031746031746031746,False,False,True,0.746,1.91,3,347,19,83,178,4.0,4.3683,1.0,8.86,1.3076,2.99,3.24,4.0,5.0,5.99,4.74,4.49,4.49,2.7143,2.7667,1.9778,0.0548,0.2392,0.513,86.3828,194.8875,50.88,Stable,51.37,55.57,70.07,23.92
Twilight Masquerade,196,Iron Thorns ex,Ultra Rare,0.06666666666666667,2768.85,0.0031746031746031746,False,False,True,0.44299999999999995,2.72,6,414,36,110,208,3.995,4.3148,1.99,8.5,1.4577,2.79,3.0,3.995,5.0,6.443,3.0,3.55,3.955,5.1429,3.6667,2.3111,0.087,0.2657,0.5024,89.6011,172.4502,43.8,Stable,58.28,25.85,66.22,26.57
Twilight Masquerade,197,Scream Tail ex,Ultra Rare,0.06666666666666667,2768.85,0.0031746031746031746,False,False,True,0.505,1.52,1,388,44,118,193,3.5,3.7518,1.0,7.55,1.1935,2.49,2.99,3.5,4.5,5.49,3.5,3.495,3.5,6.2857,3.9333,2.1444,0.1134,0.3041,0.4974,93.7176,195.4949,52.2,Stable,58.28,50.0,68.19,30.41
Twilight Masquerade,198,Greninja ex,Ultra Rare,0.06666666666666667,2768.85,0.0031746031746031746,False,False,True,0.72,7.76,18,225,22,105,200,19.99,21.5524,9.99,40.0,5.7839,16.0,17.92,19.99,24.99,30.0,17.0,18.99,19.99,3.1429,3.5,2.2222,0.0978,0.4667,0.8889,31.6243,70.7683,51.51,Stable,56.75,35.04,73.16,46.67
Twilight Masquerade,199,Cornerstone Mask Ogerpon ex,Ultra Rare,0.06666666666666667,2768.85,0.0031746031746031746,False,False,True,0.562,3.1,4,437,36,115,223,5.0,5.4261,2.53,10.0,1.5174,3.888,4.25,5.0,6.13,7.922,4.99,4.98,4.99,5.1429,3.8333,2.4778,0.0824,0.2632,0.5103,85.2662,162.2225,52.76,Stable,60.29,50.0,72.04,26.32
Twilight Masquerade,200,Dragapult ex,Ultra Rare,0.06666666666666667,2768.85,0.0031746031746031746,False,False,True,0.6859999999999999,11.74,11,434,32,145,287,15.39,15.462,0.99,31.0,5.8667,9.993,13.0,15.39,17.99,21.594,14.64,14.99,15.48,4.5714,4.8333,3.1889,0.0737,0.3341,0.6613,55.9817,127.3708,52.75,Stable,67.62,44.57,62.06,33.41
Twilight Masquerade,201,Blissey ex,Ultra Rare,0.06666666666666667,2768.85,0.0031746031746031746,False,False,True,0.551,3.13,5,302,30,89,158,5.1,5.6546,1.0,10.99,1.6207,3.99,4.49,5.1,6.5,7.99,5.0,5.0,5.0,4.2857,2.9667,1.7556,0.0993,0.2947,0.5232,77.9337,194.747,50.4,Stable,50.8,50.0,71.34,29.47
Twilight Masquerade,202,Bloodmoon Ursaluna ex,Ultra Rare,0.06666666666666667,2768.85,0.0031746031746031746,False,False,True,0.522,3.41,6,567,42,131,296,3.99,4.2988,1.65,8.0,1.3494,2.99,3.25,3.99,5.0,6.13,3.495,3.49,3.99,6.0,4.3667,3.2889,0.0741,0.231,0.522,86.8559,155.0798,49.56,Stable,66.45,37.59,68.61,23.1
Twilight Masquerade,203,Caretaker,Ultra Rare,0.06666666666666667,2768.85,0.0031746031746031746,False,False,False,0.0,0.91,1,707,30,121,292,2.19,2.3785,0.72,4.79,0.8051,1.45,1.92,2.19,2.99,3.49,1.99,2.0,2.0,4.2857,4.0333,3.2444,0.0424,0.1711,0.413,111.3116,208.1058,51.0,Stable,64.99,49.5,66.15,17.11
Twilight Masquerade,204,Carmine,Ultra Rare,0.06666666666666667,2768.85,0.0031746031746031746,False,False,False,0.0,5.4,2,437,40,125,275,6.98,7.162,2.0,12.99,1.9073,5.0,5.89,6.98,8.0,9.99,5.875,5.99,6.25,5.7143,4.1667,3.0556,0.0915,0.286,0.6293,67.1417,141.8447,52.98,Stable,64.63,44.0,73.37,28.6
Twilight Masquerade,205,Hassel,Ultra Rare,0.06666666666666667,2768.85,0.0031746031746031746,False,False,False,0.0,1.01,1,586,42,129,257,2.89,2.8756,0.99,5.95,0.9688,1.91,2.0,2.89,3.45,4.04,2.49,2.65,2.87,6.0,4.3,2.8556,0.0717,0.2201,0.4386,115.5891,226.4668,48.0,Stable,64.35,36.76,66.31,22.01
Twilight Masquerade,206,Kieran,Ultra Rare,0.06666666666666667,2768.85,0.0031746031746031746,False,False,False,0.0,2.52,0,382,20,86,185,4.95,4.7921,0.99,9.95,1.4823,3.0,3.5,4.95,5.915,6.99,4.87,4.995,4.95,2.8571,2.8667,2.0556,0.0524,0.2251,0.4843,94.1333,202.0659,48.56,Stable,52.42,48.38,69.07,22.51
Twilight Masquerade,207,Lana's Aid,Ultra Rare,0.06666666666666667,2768.85,0.0031746031746031746,False,False,False,0.0,3.42,6,238,28,89,142,6.99,7.2576,2.25,14.43,2.2711,4.5,5.7025,6.99,8.5,10.06,7.99,7.48,7.365,4.0,2.9667,1.5778,0.1176,0.3739,0.5966,62.876,164.5528,53.44,Stable,48.9,58.49,68.71,37.39
Twilight Masquerade,208,Lucian,Ultra Rare,0.06666666666666667,2768.85,0.0031746031746031746,False,False,False,0.0,1.0,1,598,29,110,255,2.69,2.7946,0.99,5.8,1.0083,1.75,1.99,2.69,3.41,4.09,2.5,2.47,2.49,4.1429,3.6667,2.8333,0.0485,0.1839,0.4264,115.5398,222.4804,50.05,Stable,61.55,50.4,63.92,18.39
Twilight Masquerade,209,Perrin,Ultra Rare,0.06666666666666667,2768.85,0.0031746031746031746,False,False,False,0.0,4.74,8,288,27,97,173,6.99,7.1971,3.59,14.0,2.1145,5.0,5.5,6.99,8.0,10.0,6.99,6.9,6.99,3.8571,3.2333,1.9222,0.0938,0.3368,0.6007,58.8296,180.7116,51.78,Stable,53.08,50.0,70.62,33.68
Twilight Masquerade,210,Sinistcha ex,Special Illustration Rare,0.011627906976744186,8315.339999999998,0.0010570824524312897,False,False,True,0.405,21.02,17,55,15,31,44,39.88,40.3109,7.88,75.05,12.837,30.0,34.09,39.88,45.25,58.89,35.0,39.99,38.355,2.1429,1.0333,0.4889,0.2727,0.5636,0.8,23.0574,89.5656,39.81,Cooling,8.44,41.25,68.16,56.36
Twilight Masquerade,211,Teal Mask Ogerpon ex,Special Illustration Rare,0.011627906976744186,8315.339999999998,0.0010570824524312897,False,False,True,0.562,21.32,7,212,22,62,129,26.375,28.2716,3.79,50.02,8.4157,19.99,22.9975,26.375,32.1675,39.795,21.92,22.0,25.0,3.1429,2.0667,1.4333,0.1038,0.2925,0.6085,64.1803,182.295,43.15,Stable,39.84,37.68,70.23,29.25
Twilight Masquerade,212,Hearthflame Mask Ogerpon ex,Special Illustration Rare,0.011627906976744186,8315.339999999998,0.0010570824524312897,False,False,True,0.562,9.62,8,170,20,53,92,15.0,15.9228,9.54,30.0,4.2593,11.0,13.045,15.0,17.99,22.05,14.125,14.25,14.75,2.8571,1.7667,1.0222,0.1176,0.3118,0.5412,70.1571,183.8297,43.5,Stable,29.62,45.76,73.25,31.18
Twilight Masquerade,213,Wellspring Mask Ogerpon ex,Special Illustration Rare,0.011627906976744186,8315.339999999998,0.0010570824524312897,False,False,True,0.562,15.15,4,210,15,68,136,19.16,20.6604,10.0,39.95,5.4284,15.5,16.9825,19.16,23.355,29.99,17.0,17.0,18.19,2.1429,2.2667,1.5111,0.0714,0.3238,0.6476,58.9599,143.9394,47.24,Stable,43.27,43.46,73.73,32.38
Twilight Masquerade,214,Greninja ex,Special Illustration Rare,0.011627906976744186,8315.339999999998,0.0010570824524312897,True,False,True,0.72,287.09,66,314,45,123,226,400.0,441.3525,7.24,900.0,179.3241,339.297,365.0,400.0,500.7425,678.085,375.0,385.0,398.995,6.4286,4.1,2.5111,0.1433,0.3917,0.7197,45.7016,97.4849,51.42,Stable,61.71,43.99,59.37,39.17
Twilight Masquerade,215,Cornerstone Mask Ogerpon ex,Special Illustration Rare,0.011627906976744186,8315.339999999998,0.0010570824524312897,False,False,True,0.562,12.75,6,167,12,43,84,17.69,19.0205,4.49,35.0,5.4841,13.6,15.0,17.69,20.0,28.994,15.0,17.0,17.01,1.7143,1.4333,0.9333,0.0719,0.2575,0.503,89.3387,181.363,37.66,Cooling,22.75,38.18,71.17,25.75
Twilight Masquerade,216,Bloodmoon Ursaluna ex,Special Illustration Rare,0.011627906976744186,8315.339999999998,0.0010570824524312897,True,False,True,0.522,38.35,20,129,20,54,82,52.55,53.6225,8.49,99.99,13.6151,44.982,47.0,52.55,60.0,67.228,50.255,51.75,50.545,2.8571,1.8,0.9111,0.155,0.4186,0.6357,51.7543,157.4905,46.34,Stable,27.41,49.43,74.61,41.86
Twilight Masquerade,217,Carmine,Special Illustration Rare,0.011627906976744186,8315.339999999998,0.0010570824524312897,True,False,False,0.0,69.29,37,203,15,65,114,75.0,80.6836,0.99,163.57,29.8499,55.99,64.0,75.0,97.895,124.0,59.0,62.99,65.0,2.1429,2.1667,1.2667,0.0739,0.3202,0.5616,62.6234,185.573,42.89,Stable,38.84,40.77,63.0,32.02
Twilight Masquerade,218,Kieran,Special Illustration Rare,0.011627906976744186,8315.339999999998,0.0010570824524312897,False,False,False,0.0,23.47,15,132,7,35,82,32.0,34.44,5.0,60.0,8.3175,25.864,29.99,32.0,39.99,46.566,31.84,30.0,30.0,1.0,1.1667,0.9111,0.053,0.2652,0.6212,60.4342,183.3209,42.95,Stable,18.78,56.13,75.85,26.52
Twilight Masquerade,219,Lana's Aid,Special Illustration Rare,0.011627906976744186,8315.339999999998,0.0010570824524312897,True,False,False,0.0,26.12,7,115,13,46,80,42.99,45.0465,23.3,85.0,11.3689,34.994,38.25,42.99,49.035,55.974,43.99,45.0,42.865,1.8571,1.5333,0.8889,0.113,0.4,0.6957,40.9009,143.2333,45.83,Stable,23.62,52.62,74.76,40.0
Twilight Masquerade,220,Perrin,Special Illustration Rare,0.011627906976744186,8315.339999999998,0.0010570824524312897,True,False,False,0.0,93.48,44,117,23,59,102,183.65,199.6263,12.0,400.0,76.313,159.584,170.0,183.65,222.0,299.994,179.99,175.18,181.215,3.2857,1.9667,1.1333,0.1966,0.5043,0.8718,29.7502,51.3435,47.55,Stable,34.37,49.32,61.77,50.43
Twilight Masquerade,221,Teal Mask Ogerpon ex,Hyper Rare,0.00684931506849315,7700.039999999999,0.001141552511415525,False,False,True,0.562,7.41,4,176,12,40,86,13.76,14.267,1.74,28.46,4.4018,9.795,11.0,13.76,16.485,20.0,10.85,12.0,12.0,1.7143,1.3333,0.9556,0.0682,0.2273,0.4886,93.721,224.566,37.07,Cooling,21.91,40.42,69.15,22.73
Twilight Masquerade,222,Bloodmoon Ursaluna ex,Hyper Rare,0.00684931506849315,7700.039999999999,0.001141552511415525,False,False,True,0.522,9.78,2,197,10,42,100,11.99,12.9988,4.27,25.0,4.1973,8.786,9.99,11.99,14.99,19.99,9.98,10.74,10.99,1.4286,1.4,1.1111,0.0508,0.2132,0.5076,87.5173,198.9262,37.99,Cooling,26.47,40.81,67.71,21.32
Twilight Masquerade,223,Buddy-Buddy Poffin,Hyper Rare,0.00684931506849315,7700.039999999999,0.001141552511415525,False,False,False,0.0,18.12,4,206,12,48,95,15.5,16.6882,2.73,31.0,5.1172,11.0,13.5475,15.5,19.99,24.715,13.74,14.0,14.4,1.7143,1.6,1.0556,0.0583,0.233,0.4612,109.232,191.5313,40.63,Stable,28.27,45.42,69.34,23.3
